user_id,zip_code,age,tenure,churn
4345,ZIP_45,38,69,0
927,ZIP_21,63,26,0
6291,ZIP_8,34,81,0
8281,ZIP_68,50,92,0
8722,ZIP_65,33,12,0
6473,ZIP_43,35,98,0
37,ZIP_61,39,26,0
5770,ZIP_55,45,11,0
2554,ZIP_54,54,78,0
7632,ZIP_1,31,66,0
9998,ZIP_18,28,48,0
6620,ZIP_12,68,15,0
940,ZIP_26,25,56,1
7398,ZIP_59,18,10,0
6128,ZIP_86,53,20,0
9829,ZIP_97,34,78,0
2680,ZIP_31,18,1,0
4354,ZIP_43,48,16,0
3058,ZIP_69,59,6,0
7880,ZIP_3,58,16,0
738,ZIP_0,42,52,0
538,ZIP_15,35,72,0
3325,ZIP_24,44,63,0
4239,ZIP_95,65,47,0
1400,ZIP_22,18,92,0
4046,ZIP_23,29,88,0
5137,ZIP_21,59,60,0
4229,ZIP_52,40,51,0
4191,ZIP_52,49,79,0
9142,ZIP_84,33,21,0
5538,ZIP_25,32,20,0
2692,ZIP_88,25,57,0
5340,ZIP_30,20,1,1
9917,ZIP_79,56,20,0
7670,ZIP_74,68,3,0
9173,ZIP_41,19,4,1
1807,ZIP_52,69,16,0
5111,ZIP_92,37,58,0
3989,ZIP_44,29,56,0
3455,ZIP_27,55,7,0
2907,ZIP_20,23,19,0
6651,ZIP_79,21,81,0
8287,ZIP_60,66,92,0
6244,ZIP_1,61,59,0
2697,ZIP_55,45,13,0
4016,ZIP_64,32,30,0
4339,ZIP_61,35,72,0
4645,ZIP_82,58,29,0
7739,ZIP_53,61,60,0
7091,ZIP_87,52,30,0
4692,ZIP_15,25,54,0
1739,ZIP_78,48,82,0
5406,ZIP_40,36,68,0
4588,ZIP_33,65,17,0
3125,ZIP_34,43,57,0
2157,ZIP_83,55,19,0
5333,ZIP_53,20,94,0
8636,ZIP_85,54,23,0
1825,ZIP_94,50,30,0
4230,ZIP_41,21,74,0
3487,ZIP_91,60,26,0
9053,ZIP_81,66,83,0
9768,ZIP_8,68,37,0
3647,ZIP_46,31,86,0
5902,ZIP_85,45,54,0
6385,ZIP_31,47,17,0
5638,ZIP_91,22,43,0
6423,ZIP_87,52,66,0
7826,ZIP_47,67,33,0
7743,ZIP_24,57,32,0
3012,ZIP_3,46,52,0
7671,ZIP_84,38,30,0
9548,ZIP_13,43,74,0
9977,ZIP_61,49,37,0
3080,ZIP_50,20,6,1
3520,ZIP_64,66,67,0
4978,ZIP_26,64,17,0
7619,ZIP_75,31,15,0
4347,ZIP_94,69,29,0
8440,ZIP_81,47,55,0
1346,ZIP_3,21,22,0
7087,ZIP_9,22,63,0
8947,ZIP_55,61,15,0
5651,ZIP_61,29,59,0
8081,ZIP_39,29,9,1
1791,ZIP_52,43,52,0
7428,ZIP_39,49,37,0
9579,ZIP_82,66,34,0
9959,ZIP_13,22,59,0
2270,ZIP_71,45,67,0
9766,ZIP_18,32,11,0
2955,ZIP_2,38,15,0
3443,ZIP_87,29,87,0
7735,ZIP_99,65,15,0
833,ZIP_64,64,54,0
6498,ZIP_69,35,75,0
2991,ZIP_3,57,18,0
7792,ZIP_86,28,35,1
2150,ZIP_68,57,60,0
4022,ZIP_18,48,99,0
7614,ZIP_73,66,40,0
6123,ZIP_76,56,46,0
3338,ZIP_8,46,67,0
4343,ZIP_77,57,34,0
4463,ZIP_0,59,48,0
2375,ZIP_50,49,65,0
9043,ZIP_56,40,59,0
5570,ZIP_54,33,26,0
8598,ZIP_44,48,40,0
8503,ZIP_44,29,56,0
8879,ZIP_64,50,74,0
1886,ZIP_97,52,72,0
1197,ZIP_28,26,98,0
6426,ZIP_57,50,64,0
8910,ZIP_64,21,34,0
2935,ZIP_21,64,16,0
6341,ZIP_1,66,25,0
1429,ZIP_23,50,19,0
6306,ZIP_31,28,85,0
3649,ZIP_81,20,94,1
1937,ZIP_45,35,83,0
5171,ZIP_90,47,63,0
7763,ZIP_25,33,26,0
6392,ZIP_75,66,32,0
1153,ZIP_96,54,43,0
6249,ZIP_68,47,55,0
7036,ZIP_5,68,29,0
4228,ZIP_26,45,65,0
4974,ZIP_0,18,17,0
6400,ZIP_38,48,68,0
3639,ZIP_24,19,7,1
3971,ZIP_22,58,8,0
9593,ZIP_14,29,70,0
3375,ZIP_21,38,80,0
2486,ZIP_84,64,18,0
6953,ZIP_27,66,32,0
605,ZIP_12,18,77,1
7443,ZIP_50,48,94,0
5927,ZIP_50,62,90,0
2453,ZIP_17,33,41,0
3608,ZIP_87,43,1,0
1483,ZIP_91,33,74,0
4518,ZIP_62,27,92,0
3037,ZIP_57,29,7,1
9351,ZIP_84,25,52,0
7691,ZIP_81,19,88,0
4115,ZIP_88,40,78,0
1426,ZIP_43,18,94,0
496,ZIP_68,26,72,0
3352,ZIP_2,53,82,0
8793,ZIP_96,61,64,0
758,ZIP_57,26,22,0
837,ZIP_94,25,32,1
4326,ZIP_32,62,96,0
2127,ZIP_5,47,16,0
1022,ZIP_93,27,24,0
8761,ZIP_89,20,76,0
5613,ZIP_38,30,58,0
5580,ZIP_75,68,54,0
1057,ZIP_4,36,66,0
9541,ZIP_0,35,21,0
6855,ZIP_97,39,58,0
7348,ZIP_57,40,77,0
9044,ZIP_48,50,54,0
2128,ZIP_38,36,82,0
2766,ZIP_33,60,71,0
2108,ZIP_23,33,53,0
3616,ZIP_12,66,33,0
1544,ZIP_16,66,75,0
6913,ZIP_44,44,4,0
1718,ZIP_2,39,71,0
7434,ZIP_51,53,58,0
7364,ZIP_36,23,97,0
6234,ZIP_63,27,46,0
724,ZIP_79,21,1,1
6672,ZIP_56,26,18,0
8028,ZIP_2,29,50,0
5491,ZIP_93,19,92,0
1127,ZIP_84,61,34,0
2956,ZIP_64,24,37,0
5155,ZIP_92,21,26,0
4816,ZIP_88,66,56,0
6201,ZIP_42,62,73,0
6223,ZIP_36,46,97,0
8685,ZIP_6,49,17,0
7113,ZIP_92,63,19,0
5274,ZIP_22,19,40,0
8535,ZIP_95,34,68,0
3043,ZIP_44,37,97,0
6911,ZIP_47,65,38,0
149,ZIP_13,29,52,1
7573,ZIP_79,42,24,0
4205,ZIP_9,22,58,0
5492,ZIP_19,49,27,0
2689,ZIP_82,18,58,0
4220,ZIP_83,47,87,0
9101,ZIP_40,47,92,0
841,ZIP_33,57,63,0
8136,ZIP_79,58,78,0
6437,ZIP_99,50,94,0
9699,ZIP_85,25,64,1
6199,ZIP_11,66,8,0
2794,ZIP_33,38,37,0
7625,ZIP_61,41,80,0
8474,ZIP_19,67,11,0
7889,ZIP_5,25,87,0
6607,ZIP_60,64,16,0
9194,ZIP_4,20,18,0
8247,ZIP_99,34,76,0
1392,ZIP_94,43,17,0
1921,ZIP_57,44,54,0
7018,ZIP_89,57,57,0
3621,ZIP_76,18,79,0
4848,ZIP_37,59,11,0
2291,ZIP_32,61,25,0
2133,ZIP_17,31,11,0
550,ZIP_32,59,91,0
1740,ZIP_39,42,13,0
5289,ZIP_95,44,97,0
1817,ZIP_11,59,35,0
4698,ZIP_96,39,56,0
5181,ZIP_78,51,88,0
3018,ZIP_57,27,67,0
17,ZIP_87,42,54,0
1770,ZIP_55,39,43,0
1888,ZIP_3,49,84,0
2152,ZIP_40,39,53,0
1642,ZIP_15,38,72,0
7846,ZIP_2,44,87,0
4193,ZIP_46,67,54,0
9432,ZIP_8,43,40,0
8898,ZIP_27,42,57,0
533,ZIP_57,54,5,0
132,ZIP_22,53,8,0
7722,ZIP_55,36,4,0
8458,ZIP_13,20,74,0
964,ZIP_86,20,14,0
8719,ZIP_38,34,38,0
6412,ZIP_65,55,64,0
8285,ZIP_94,38,30,0
7853,ZIP_20,68,89,0
1095,ZIP_74,59,94,0
6929,ZIP_18,24,40,0
9254,ZIP_12,50,84,0
1561,ZIP_71,60,87,0
1670,ZIP_11,52,79,0
6087,ZIP_55,36,51,0
6669,ZIP_40,50,64,0
5933,ZIP_89,37,56,0
8829,ZIP_72,27,9,1
7945,ZIP_87,35,77,0
3508,ZIP_66,61,3,0
2002,ZIP_31,40,55,0
5866,ZIP_86,58,82,0
168,ZIP_35,46,61,0
2588,ZIP_84,28,31,0
5905,ZIP_66,33,33,0
9529,ZIP_24,29,71,1
6384,ZIP_33,40,76,0
7824,ZIP_70,65,73,0
9779,ZIP_78,29,66,0
4629,ZIP_62,33,58,0
8560,ZIP_77,34,33,0
9291,ZIP_98,18,71,0
6874,ZIP_35,60,44,0
6521,ZIP_15,23,86,0
8979,ZIP_46,47,78,0
6647,ZIP_29,39,40,0
9825,ZIP_16,29,79,0
210,ZIP_95,21,58,1
5278,ZIP_83,27,92,0
1919,ZIP_2,26,99,0
718,ZIP_44,68,64,0
4868,ZIP_40,66,11,0
7834,ZIP_58,23,58,0
1298,ZIP_48,36,36,0
9193,ZIP_25,35,29,0
4617,ZIP_80,36,84,0
3128,ZIP_13,65,74,0
9795,ZIP_81,42,60,0
3979,ZIP_74,31,75,0
9924,ZIP_57,64,10,0
8317,ZIP_19,62,71,0
4393,ZIP_7,55,27,0
1287,ZIP_42,65,17,0
4355,ZIP_32,52,57,0
7013,ZIP_90,27,48,0
3885,ZIP_61,37,34,0
5749,ZIP_77,37,31,0
9169,ZIP_26,20,75,0
2407,ZIP_12,41,45,0
2013,ZIP_96,58,43,0
5153,ZIP_63,41,16,0
8551,ZIP_53,34,15,0
4376,ZIP_88,18,33,0
8822,ZIP_79,56,8,0
4273,ZIP_76,53,28,0
5825,ZIP_79,56,85,0
6699,ZIP_49,32,43,0
7243,ZIP_85,35,16,0
449,ZIP_41,52,7,0
2227,ZIP_42,40,12,0
5756,ZIP_64,54,53,0
810,ZIP_91,36,6,0
4180,ZIP_53,21,30,0
9000,ZIP_57,59,13,0
5438,ZIP_37,36,72,0
7533,ZIP_18,69,53,0
6369,ZIP_59,47,43,0
8416,ZIP_85,48,50,0
1477,ZIP_70,67,28,0
1790,ZIP_88,51,8,0
2008,ZIP_19,44,99,0
682,ZIP_3,67,20,0
2816,ZIP_42,21,7,1
9431,ZIP_43,62,78,0
3774,ZIP_49,19,91,0
6495,ZIP_4,40,68,0
8878,ZIP_64,30,10,0
7361,ZIP_63,24,74,0
8366,ZIP_62,56,61,0
7474,ZIP_64,27,28,0
46,ZIP_6,40,3,0
30,ZIP_90,35,29,0
8250,ZIP_18,55,52,0
6935,ZIP_43,37,43,0
1468,ZIP_26,66,94,0
1665,ZIP_72,64,90,0
1416,ZIP_86,51,72,0
6480,ZIP_42,68,93,0
4852,ZIP_53,45,39,0
2470,ZIP_14,46,73,0
4373,ZIP_61,64,22,0
8524,ZIP_6,36,48,0
429,ZIP_86,31,60,0
5244,ZIP_11,41,82,0
2119,ZIP_95,31,39,0
385,ZIP_86,45,87,0
1945,ZIP_45,36,51,0
4224,ZIP_80,27,21,0
473,ZIP_62,68,43,0
2129,ZIP_41,48,77,0
6556,ZIP_59,55,81,0
6998,ZIP_90,31,5,0
1055,ZIP_44,58,46,0
3274,ZIP_91,57,56,0
4961,ZIP_28,33,8,0
5363,ZIP_65,27,89,0
5816,ZIP_41,46,39,0
811,ZIP_80,25,49,0
4573,ZIP_99,45,38,0
6137,ZIP_68,53,31,0
2388,ZIP_27,57,6,0
9648,ZIP_12,64,57,0
6225,ZIP_66,61,42,0
111,ZIP_87,68,37,0
8909,ZIP_10,61,41,0
1745,ZIP_97,69,29,0
7851,ZIP_20,62,35,0
1452,ZIP_74,18,66,0
319,ZIP_65,27,1,1
8593,ZIP_73,37,89,0
3333,ZIP_4,33,52,0
1922,ZIP_37,34,79,0
5865,ZIP_11,33,62,0
9528,ZIP_19,42,75,0
3685,ZIP_1,45,36,0
4275,ZIP_86,51,36,0
4889,ZIP_61,47,86,0
5225,ZIP_15,54,63,0
7472,ZIP_41,28,50,0
3605,ZIP_48,32,60,0
1052,ZIP_7,25,61,0
4156,ZIP_8,30,93,0
9676,ZIP_28,67,76,0
99,ZIP_23,51,26,0
7508,ZIP_39,32,87,0
1456,ZIP_41,20,27,0
7688,ZIP_28,23,41,0
4004,ZIP_30,62,41,0
6866,ZIP_49,69,45,0
4509,ZIP_67,45,44,0
3299,ZIP_0,31,69,0
3799,ZIP_5,31,18,0
4281,ZIP_4,31,6,0
9051,ZIP_63,65,28,0
6462,ZIP_86,32,23,0
7912,ZIP_85,24,48,0
1414,ZIP_1,53,66,0
540,ZIP_79,19,52,0
5815,ZIP_0,64,87,0
8199,ZIP_54,20,14,0
3680,ZIP_27,28,69,0
754,ZIP_91,42,26,0
4196,ZIP_45,66,70,0
2650,ZIP_51,23,1,1
4522,ZIP_92,53,12,0
9519,ZIP_49,49,65,0
3118,ZIP_84,43,17,0
3728,ZIP_40,57,25,0
3886,ZIP_87,31,88,0
7107,ZIP_68,26,27,0
8068,ZIP_99,65,17,0
7325,ZIP_24,68,84,0
8483,ZIP_56,48,11,0
8767,ZIP_4,59,74,0
6500,ZIP_94,64,12,0
8426,ZIP_46,57,27,0
7963,ZIP_74,31,3,0
601,ZIP_95,27,53,0
9249,ZIP_8,41,94,0
8919,ZIP_74,37,10,0
6814,ZIP_58,26,34,0
5411,ZIP_21,54,15,0
8747,ZIP_33,61,13,0
5522,ZIP_22,31,84,0
1044,ZIP_5,52,88,0
7334,ZIP_88,32,50,0
1557,ZIP_80,45,27,0
3739,ZIP_33,50,76,0
3522,ZIP_44,40,47,0
180,ZIP_5,19,12,0
2115,ZIP_23,54,14,0
1699,ZIP_40,54,23,0
1379,ZIP_33,18,70,0
7229,ZIP_60,22,8,1
9143,ZIP_99,46,28,0
618,ZIP_48,50,53,0
3181,ZIP_60,59,59,0
9851,ZIP_34,50,79,0
1600,ZIP_23,48,93,0
5963,ZIP_80,23,84,0
1615,ZIP_92,36,66,0
5920,ZIP_92,22,53,0
9591,ZIP_18,68,30,0
3891,ZIP_63,33,25,0
2083,ZIP_17,46,19,0
4574,ZIP_38,40,28,0
5594,ZIP_89,31,89,0
5121,ZIP_65,50,37,0
4587,ZIP_58,61,99,0
4902,ZIP_58,34,61,0
8252,ZIP_6,34,96,0
5916,ZIP_54,65,30,0
5129,ZIP_29,18,74,0
8334,ZIP_98,23,79,0
1918,ZIP_68,26,34,0
8330,ZIP_64,34,96,0
5707,ZIP_81,18,36,0
5384,ZIP_49,31,82,0
6336,ZIP_64,43,91,0
2054,ZIP_5,32,26,0
7612,ZIP_80,40,48,0
9209,ZIP_25,39,54,0
3963,ZIP_4,61,72,0
1126,ZIP_34,48,86,0
3428,ZIP_90,42,77,0
4601,ZIP_64,54,37,0
3721,ZIP_97,54,90,0
2389,ZIP_34,20,87,0
1322,ZIP_50,23,47,1
1603,ZIP_44,33,93,0
7224,ZIP_97,28,44,0
7425,ZIP_70,34,10,0
4336,ZIP_68,68,36,0
5593,ZIP_19,38,56,0
4411,ZIP_8,60,74,0
5858,ZIP_25,43,86,0
9343,ZIP_75,35,95,0
3991,ZIP_82,67,69,0
6079,ZIP_59,34,68,0
1559,ZIP_79,61,75,0
4682,ZIP_43,65,28,0
7557,ZIP_78,57,39,0
3772,ZIP_30,31,32,0
8779,ZIP_54,46,64,0
3457,ZIP_44,69,96,0
8383,ZIP_29,36,4,0
1354,ZIP_73,56,73,0
45,ZIP_50,22,54,0
9872,ZIP_59,40,38,0
748,ZIP_15,59,89,0
7917,ZIP_19,32,71,0
4241,ZIP_32,67,25,0
5628,ZIP_53,28,52,0
4657,ZIP_28,54,54,0
4238,ZIP_95,24,29,0
3460,ZIP_62,40,16,0
7381,ZIP_17,28,93,1
5549,ZIP_30,35,58,0
7075,ZIP_54,62,52,0
5838,ZIP_66,34,70,0
8091,ZIP_24,61,12,0
5474,ZIP_55,26,69,0
3614,ZIP_40,30,34,0
7501,ZIP_0,69,2,0
7053,ZIP_99,58,14,0
7367,ZIP_41,59,7,0
8019,ZIP_17,35,25,0
9638,ZIP_42,25,78,1
9055,ZIP_19,66,95,0
664,ZIP_39,19,14,0
2319,ZIP_75,28,83,0
3542,ZIP_50,26,53,0
3677,ZIP_50,30,64,0
9599,ZIP_25,47,1,0
3091,ZIP_48,25,12,0
675,ZIP_7,27,36,0
8676,ZIP_44,57,30,0
4884,ZIP_39,24,3,1
8079,ZIP_84,43,17,0
1962,ZIP_70,42,55,0
1840,ZIP_59,49,38,0
7168,ZIP_63,35,15,0
9898,ZIP_61,19,49,0
3538,ZIP_50,62,35,0
8026,ZIP_82,39,60,0
4866,ZIP_16,37,88,0
4174,ZIP_2,67,10,0
8088,ZIP_79,29,98,0
4377,ZIP_17,44,81,0
6211,ZIP_35,52,38,0
4766,ZIP_70,68,54,0
411,ZIP_41,51,52,0
613,ZIP_88,40,49,0
6126,ZIP_59,68,84,0
5210,ZIP_94,65,28,0
1430,ZIP_80,55,64,0
2425,ZIP_12,69,81,0
8841,ZIP_86,57,12,0
3833,ZIP_62,29,86,0
4718,ZIP_85,35,19,0
7185,ZIP_48,32,16,0
1417,ZIP_11,24,95,1
7199,ZIP_82,69,39,0
604,ZIP_54,35,8,0
1272,ZIP_25,42,42,0
3964,ZIP_59,31,32,0
6367,ZIP_95,38,99,0
8746,ZIP_1,41,89,0
247,ZIP_97,39,57,0
9226,ZIP_61,23,17,0
1982,ZIP_93,50,99,0
2835,ZIP_50,21,40,0
5375,ZIP_54,23,39,0
199,ZIP_26,43,44,0
485,ZIP_57,51,44,0
6083,ZIP_22,46,51,0
8956,ZIP_82,64,76,0
455,ZIP_7,59,15,0
9798,ZIP_1,55,73,0
8826,ZIP_30,59,59,0
6515,ZIP_53,45,51,0
1721,ZIP_12,31,3,0
7050,ZIP_34,61,84,0
6382,ZIP_40,29,23,0
8165,ZIP_0,46,12,0
5767,ZIP_84,41,66,0
5809,ZIP_59,63,23,0
4626,ZIP_51,20,63,0
862,ZIP_63,55,55,0
2094,ZIP_60,27,69,0
947,ZIP_62,42,69,0
5641,ZIP_66,68,91,0
1444,ZIP_21,18,82,0
1280,ZIP_1,43,64,0
3110,ZIP_59,67,18,0
8952,ZIP_54,36,36,0
7609,ZIP_99,51,51,0
5135,ZIP_95,33,84,0
3016,ZIP_87,53,97,0
2302,ZIP_3,54,8,0
2004,ZIP_79,47,97,0
4580,ZIP_71,57,50,0
8704,ZIP_92,62,20,0
1005,ZIP_40,18,34,0
5138,ZIP_5,35,39,0
4317,ZIP_46,65,19,0
6558,ZIP_85,23,76,0
4387,ZIP_97,47,62,0
2132,ZIP_2,30,98,0
4265,ZIP_58,65,68,0
2057,ZIP_25,49,91,0
5386,ZIP_41,46,38,0
229,ZIP_96,30,47,0
2889,ZIP_21,48,76,0
4472,ZIP_4,22,27,0
6064,ZIP_30,21,72,0
7924,ZIP_37,68,14,0
7649,ZIP_37,65,3,0
8381,ZIP_24,38,68,0
209,ZIP_31,36,72,0
2758,ZIP_59,18,52,0
8471,ZIP_30,41,81,0
2948,ZIP_24,59,60,0
7116,ZIP_41,38,19,0
6330,ZIP_94,58,97,0
1728,ZIP_55,29,58,0
4176,ZIP_69,52,63,0
337,ZIP_32,41,85,0
4984,ZIP_62,30,14,0
6878,ZIP_68,18,23,0
7248,ZIP_28,31,43,0
8452,ZIP_72,44,33,0
1226,ZIP_12,31,5,0
7608,ZIP_29,20,60,1
6827,ZIP_5,46,66,0
3540,ZIP_19,54,22,0
5868,ZIP_86,40,71,0
2111,ZIP_3,37,37,0
2691,ZIP_9,23,91,0
7153,ZIP_49,52,77,0
3707,ZIP_22,61,69,0
1017,ZIP_21,50,10,0
8511,ZIP_49,57,76,0
2807,ZIP_68,26,49,0
5015,ZIP_66,63,96,0
1928,ZIP_24,50,53,0
350,ZIP_97,63,63,0
5173,ZIP_1,27,29,0
4192,ZIP_43,54,11,0
1934,ZIP_26,33,67,0
6901,ZIP_96,59,3,1
4823,ZIP_47,43,80,0
564,ZIP_12,42,62,0
1582,ZIP_78,41,75,0
4694,ZIP_50,49,36,0
2175,ZIP_10,43,15,0
7028,ZIP_40,60,83,0
4880,ZIP_68,23,58,1
2228,ZIP_97,46,64,0
1115,ZIP_39,28,84,0
3126,ZIP_54,50,4,0
3544,ZIP_54,18,10,0
5048,ZIP_38,64,62,0
7476,ZIP_29,40,86,0
821,ZIP_73,34,45,0
6532,ZIP_28,69,98,0
2272,ZIP_45,23,33,0
5545,ZIP_87,36,51,0
81,ZIP_43,34,22,0
1323,ZIP_55,55,13,0
9405,ZIP_97,39,94,0
1614,ZIP_3,33,3,0
831,ZIP_3,37,66,0
3883,ZIP_74,25,14,0
8641,ZIP_71,20,82,0
4464,ZIP_57,34,41,0
5339,ZIP_37,43,3,0
8066,ZIP_98,50,46,0
1649,ZIP_64,61,47,0
4065,ZIP_48,61,57,0
9665,ZIP_5,36,56,0
3038,ZIP_30,59,17,0
3320,ZIP_27,57,32,0
7143,ZIP_84,68,71,0
6889,ZIP_59,67,39,0
5092,ZIP_48,64,37,0
3720,ZIP_59,61,64,0
2423,ZIP_44,44,90,0
749,ZIP_71,58,82,0
5271,ZIP_78,59,82,0
2373,ZIP_35,23,64,0
4693,ZIP_82,54,87,0
9879,ZIP_9,36,67,0
8370,ZIP_16,69,68,0
7319,ZIP_97,28,30,0
4368,ZIP_47,62,75,0
6785,ZIP_21,62,88,0
7401,ZIP_79,59,16,0
1139,ZIP_39,31,57,0
7631,ZIP_57,21,3,1
2231,ZIP_28,46,91,0
2164,ZIP_34,39,75,0
5217,ZIP_61,31,65,0
9444,ZIP_40,62,82,0
9237,ZIP_13,69,47,0
4561,ZIP_12,60,23,0
1570,ZIP_46,28,93,1
172,ZIP_58,56,81,0
7163,ZIP_57,25,26,0
2087,ZIP_95,28,65,0
4667,ZIP_79,59,61,0
4565,ZIP_29,29,56,0
7089,ZIP_17,48,88,0
6569,ZIP_25,42,10,0
4783,ZIP_28,42,18,0
2684,ZIP_59,42,65,0
1832,ZIP_82,65,95,0
8546,ZIP_98,43,48,0
5065,ZIP_64,28,86,0
9130,ZIP_42,26,53,1
9355,ZIP_90,23,59,0
4412,ZIP_36,43,21,0
7207,ZIP_9,22,1,1
9890,ZIP_10,35,6,0
834,ZIP_31,63,53,0
6821,ZIP_82,60,30,0
3781,ZIP_44,52,33,0
9012,ZIP_13,37,14,0
7499,ZIP_64,48,86,0
3424,ZIP_5,38,43,0
65,ZIP_46,51,7,0
2963,ZIP_9,35,98,0
5669,ZIP_40,64,8,0
8962,ZIP_52,38,63,0
354,ZIP_27,28,50,0
8171,ZIP_87,54,51,0
4030,ZIP_54,31,38,0
8534,ZIP_68,48,75,0
3651,ZIP_65,46,75,0
6739,ZIP_5,45,22,0
3297,ZIP_32,25,73,1
4127,ZIP_67,59,8,0
8043,ZIP_87,32,33,0
4767,ZIP_2,65,37,0
472,ZIP_16,43,93,0
3761,ZIP_10,41,54,0
8617,ZIP_31,21,83,1
3566,ZIP_81,36,20,0
2760,ZIP_62,60,34,0
868,ZIP_29,41,79,0
9382,ZIP_37,53,66,0
8688,ZIP_52,61,67,0
4052,ZIP_76,57,58,0
6130,ZIP_96,42,65,0
3244,ZIP_13,52,31,0
4842,ZIP_72,66,10,0
9330,ZIP_20,55,81,0
5640,ZIP_93,57,14,0
5780,ZIP_10,60,37,0
8540,ZIP_82,61,40,0
1075,ZIP_76,33,56,0
2957,ZIP_3,46,15,0
6752,ZIP_11,26,96,0
8657,ZIP_47,38,35,0
7272,ZIP_80,52,39,0
4759,ZIP_89,65,19,0
4862,ZIP_26,40,81,0
7025,ZIP_91,22,48,0
7647,ZIP_47,67,33,0
7161,ZIP_69,48,2,0
73,ZIP_5,20,42,0
4901,ZIP_35,28,8,1
4375,ZIP_10,65,21,0
6698,ZIP_35,57,12,0
9805,ZIP_1,41,43,0
1101,ZIP_94,66,88,0
9537,ZIP_83,29,51,0
7655,ZIP_16,22,9,1
5235,ZIP_9,20,96,0
5165,ZIP_61,35,14,0
118,ZIP_7,35,37,0
2022,ZIP_21,69,59,0
9885,ZIP_45,32,16,0
2638,ZIP_9,37,87,0
2034,ZIP_5,30,11,0
2564,ZIP_29,58,19,0
8665,ZIP_97,46,73,0
3543,ZIP_3,34,93,0
1219,ZIP_71,36,59,0
9714,ZIP_92,66,14,0
6711,ZIP_30,55,74,0
2903,ZIP_46,41,67,0
3026,ZIP_30,62,86,0
2510,ZIP_40,66,53,0
4201,ZIP_85,65,55,0
3207,ZIP_73,63,72,0
4489,ZIP_59,18,20,0
2755,ZIP_35,20,97,0
8889,ZIP_63,47,77,0
177,ZIP_44,21,57,0
1643,ZIP_55,69,62,0
9292,ZIP_21,49,6,0
3518,ZIP_87,53,61,0
1374,ZIP_66,47,39,0
1720,ZIP_98,66,9,0
3995,ZIP_16,28,26,0
3688,ZIP_2,39,87,0
2264,ZIP_16,59,28,0
87,ZIP_94,61,94,0
2848,ZIP_94,33,75,0
8687,ZIP_46,21,49,0
403,ZIP_89,43,84,0
9900,ZIP_38,43,38,0
4077,ZIP_87,23,50,0
6835,ZIP_7,45,83,0
6537,ZIP_50,22,10,0
2456,ZIP_73,28,80,0
2751,ZIP_52,43,55,0
2214,ZIP_28,32,53,0
1027,ZIP_94,61,67,0
9703,ZIP_43,50,62,0
1421,ZIP_37,67,78,0
2436,ZIP_41,52,72,0
4277,ZIP_89,27,36,0
9609,ZIP_89,21,29,0
1278,ZIP_74,66,87,0
6220,ZIP_73,24,61,1
4907,ZIP_73,37,74,0
5064,ZIP_46,52,33,0
1978,ZIP_80,29,88,0
1061,ZIP_18,67,81,0
5014,ZIP_79,65,79,0
4535,ZIP_52,22,3,1
6993,ZIP_78,55,62,0
9253,ZIP_24,36,91,0
1502,ZIP_98,68,18,0
8568,ZIP_1,57,95,0
9314,ZIP_37,56,88,0
8836,ZIP_48,18,23,0
8920,ZIP_81,21,74,0
4918,ZIP_27,30,84,0
678,ZIP_16,27,32,0
5076,ZIP_48,46,60,0
8064,ZIP_27,64,54,0
7568,ZIP_68,32,96,0
102,ZIP_59,34,56,0
957,ZIP_78,55,93,0
8556,ZIP_39,30,19,0
3785,ZIP_45,19,15,0
9630,ZIP_77,25,59,0
7173,ZIP_59,33,8,0
4043,ZIP_49,47,87,0
2648,ZIP_79,25,12,0
6000,ZIP_25,52,31,0
7927,ZIP_43,49,4,0
2826,ZIP_57,27,84,1
4094,ZIP_67,50,14,0
7774,ZIP_29,41,14,0
9258,ZIP_33,62,47,0
8113,ZIP_37,40,88,0
4772,ZIP_79,43,92,0
1947,ZIP_70,67,47,0
6109,ZIP_67,24,42,0
2299,ZIP_74,50,23,0
7844,ZIP_8,49,57,0
4382,ZIP_25,25,74,0
5425,ZIP_45,58,1,0
6771,ZIP_81,63,26,0
8578,ZIP_66,46,64,0
4291,ZIP_16,52,33,0
528,ZIP_33,35,79,0
1233,ZIP_75,54,90,0
779,ZIP_81,58,31,0
5859,ZIP_46,44,65,0
3059,ZIP_3,26,34,0
8587,ZIP_12,54,95,0
1860,ZIP_89,34,39,0
8438,ZIP_48,59,69,0
7403,ZIP_86,51,95,0
4639,ZIP_14,25,60,0
4250,ZIP_99,67,36,0
1992,ZIP_40,44,85,0
7379,ZIP_37,19,54,0
7305,ZIP_76,59,42,0
5303,ZIP_76,19,72,0
8192,ZIP_94,34,12,0
7447,ZIP_19,23,27,1
2471,ZIP_34,69,87,0
7197,ZIP_91,38,35,0
5312,ZIP_26,40,37,0
9035,ZIP_14,49,67,0
1396,ZIP_6,26,16,0
4002,ZIP_12,31,90,0
5371,ZIP_86,57,81,0
3235,ZIP_19,35,99,0
1042,ZIP_3,67,34,0
3298,ZIP_91,65,94,0
7256,ZIP_26,51,30,0
257,ZIP_92,30,88,0
7286,ZIP_94,62,79,0
8616,ZIP_62,30,98,0
7816,ZIP_63,37,27,0
5843,ZIP_63,28,9,1
2089,ZIP_58,66,91,0
7702,ZIP_51,47,89,0
503,ZIP_50,56,17,0
